Date,CL,RB,HO,crack_321_total,crack_321_per_bbl,skew,kurtosis,ewma_mean,ewma_std,z_left_cf,z_right_cf,ewma_z,signal_cf,position,crack_ret,pnl,cum_pnl
2015-05-08,59.38999938964844,82.05539774894714,83.65559792518616,69.59639525413513,23.198798418045044,1.499451554493701,2.642150736042338,24.653755334301493,3.0591493134004453,-1.1106041721508604,2.595179177871449,-0.47560833656699464,0,0.0,-0.6530027389526367,-0.0,0.0
2015-05-11,59.25,81.70679998397827,83.42880034446716,69.0924003124237,23.030800104141235,1.4884933772341808,2.5814388500456324,24.59582086400724,3.019302349725774,-1.1150508614401153,2.5900978371092234,-0.5183385360555717,0,0.0,-0.1679983139038086,-0.0,0.0
2015-05-12,60.75,83.95380234718323,85.65059852600098,71.30820322036743,23.76940107345581,1.4890846516462681,2.552581391516713,24.56636834222468,2.968954810327602,-1.1163170510915252,2.587695258488112,-0.26843361374063196,0,0.0,0.7386009693145752,0.0,0.0
2015-05-13,60.5,84.21420049667358,85.70099687576294,72.62939786911011,24.20979928970337,1.4893675708074783,2.5557323776134764,24.553680670349454,2.916332544889721,-1.1161279625680804,2.5879588567093674,-0.11791569560497038,0,0.0,0.4403982162475586,0.0,0.0
2015-05-14,59.880001068115234,84.23519897460938,86.41499519348145,75.24538993835449,25.081796646118164,1.4878014316177612,2.5585699924313663,24.572443935382672,2.8656771696124945,-1.1162240895994933,2.5881893651908507,0.1777425301554005,0,0.0,0.8719973564147949,0.0,0.0
2015-05-15,59.689998626708984,84.20160341262817,86.38559532165527,75.71880626678467,25.239602088928223,1.5171335812829732,2.6229496584678067,24.59611251111559,2.817066218999273,-1.1089317033140458,2.5935302116043872,0.22842543546641422,0,0.0,0.1578054428100586,0.0,0.0
2015-05-18,59.43000030517578,83.44559812545776,85.72620105743408,74.32739639282227,24.775798797607422,1.642770531345981,3.210075745662031,24.60247819427729,2.766848054418496,-1.0635066516137373,2.6391090747017003,0.06264189428593664,0,0.0,-0.4638032913208008,-0.0,0.0
2015-05-19,57.2599983215332,81.02640223503113,83.7900002002716,74.06280970573425,24.68760323524475,1.7475292056268725,4.219530470168176,24.605489784566807,2.7174424133894406,-1.001762973132745,2.7164157545743026,0.03021718152088642,0,0.0,-0.0881955623626709,-0.0,0.0
2015-05-20,58.97999954223633,81.73199915885925,85.72620105743408,72.2502007484436,24.0834002494812,1.868353323629281,4.7889168410532745,24.587043329218297,2.6707130444513068,-0.9590030836094563,2.7514623749163163,-0.18858000517257667,0,0.0,-0.6042029857635498,-0.0,0.0
2015-05-21,60.720001220703125,83.40780186653137,87.46080350875854,72.11640357971191,24.038801193237305,2.038717203442062,5.874281228802135,24.567697387350417,2.6250944940467553,-0.8865013132580251,2.8161540648527716,-0.2014770117085517,0,0.0,-0.044599056243896484,-0.0,0.0
2015-05-22,59.720001220703125,82.00499939918518,86.26380014419556,71.11379528045654,23.704598426818848,2.170376477273921,7.787544488070548,24.537278242238436,2.5833621793933745,-0.7809332121292919,2.9490612704588473,-0.32232407134454466,0,0.0,-0.33420276641845703,-0.0,0.0
2015-05-26,58.029998779296875,79.80840039253235,83.92859816551208,69.45540261268616,23.151800870895386,0.8332114286605888,-0.20820737986583218,24.48850591297453,2.5504845724473215,-1.350637366727976,2.2835482185330385,-0.5240984621194976,0,0.0,-0.5527975559234619,-0.0,0.0
2015-05-27,57.5099983215332,77.97720193862915,81.66899871826172,65.09340763092041,21.697802543640137,0.8407423332728738,-0.03878094476817654,24.390377808054446,2.558351486251673,-1.3413891971657663,2.2993314760795696,-1.052464948183993,0,0.0,-1.453998327255249,-0.0,0.0
2015-05-28,57.68000030517578,78.5567979812622,83.37420129776001,67.44779634475708,22.482598781585693,0.761243637400215,-0.28867334813127987,24.323369160596105,2.537849176752538,-1.367011886141157,2.2599837271087826,-0.7253269405733099,0,0.0,0.7847962379455566,0.0,0.0
2015-05-29,60.29999923706055,82.12259888648987,87.60359716415405,70.94879722595215,23.649599075317383,0.8364612841859124,-0.055213016012827784,24.29972878907587,2.4960195434714256,-1.3429017484189933,2.2970183107682294,-0.2604665958882269,0,0.0,1.1670002937316895,0.0,0.0
2015-06-01,60.20000076293945,80.90879774093628,85.77240371704102,66.98999691009521,22.32999897003174,0.9019938852383705,0.16376245374853723,24.230688092933747,2.478950331081241,-1.3213580957435311,2.3290449855969952,-0.766731426229499,0,0.0,-1.3196001052856445,-0.0,0.0
2015-06-02,61.2599983215332,81.71100068092346,86.7216010093689,66.36360740661621,22.12120246887207,0.9335522170160752,0.37501259703223955,24.15682175660097,2.4663670742696455,-1.3060879005919237,2.352773867944786,-0.8253513067724106,0,0.0,-0.20879650115966797,-0.0,0.0
2015-06-03,59.63999938964844,79.45560193061829,85.90260028839111,65.89380598068237,21.96460199356079,0.9915963358864682,0.6139688576295619,24.080131434385965,2.45666894529814,-1.2851222917669223,2.3830850238551196,-0.8611373725687059,0,0.0,-0.1566004753112793,-0.0,0.0
2015-06-04,58.0,77.4437985420227,83.18519997596741,64.07279706001282,21.357599020004272,1.0122252288131661,0.8712382581779738,23.984976683402554,2.4655104946707445,-1.2696262821836202,2.407949150280437,-1.0656525977388522,0,0.0,-0.6070029735565186,-0.0,0.0
2015-06-05,59.130001068115234,78.523202419281,85.25999879837036,64.91640043258667,21.638800144195557,1.0467368765017622,1.1821942655654047,23.903048563100526,2.460737484858425,-1.2493406713768518,2.439274945609887,-0.9201503341325497,0,0.0,0.2812011241912842,0.0,0.0
2015-06-08,58.13999938964844,77.90159940719604,84.31499719619751,65.69819784164429,21.899399280548096,1.1053891582519895,1.5551948795279977,23.833141294151158,2.4457034408162324,-1.222266773535899,2.4786466205564874,-0.7906690489660073,0,0.0,0.26059913635253906,0.0,0.0
2015-06-09,60.13999938964844,80.55179858207703,87.23820161819458,67.92180061340332,22.640600204467773,1.199567375415339,2.05089165585316,23.791567920131158,2.41277966488762,-1.183932956423705,2.5308643443352916,-0.47702976463745717,0,0.0,0.7412009239196777,0.0,0.0
2015-06-10,61.43000030517578,81.72779846191406,90.14879894256592,69.3143949508667,23.104798316955566,1.2999516232701993,2.7007725278606625,23.76764540844427,2.373754549719178,-1.1377837458844653,2.593394485149684,-0.279239945666295,0,0.0,0.46419811248779297,0.0,0.0
2015-06-11,60.77000045776367,80.68200016021729,89.80019617080688,68.85419511795044,22.951398372650146,1.387912406510029,3.515776146558285,23.739234627422768,2.3369274371294795,-1.086180842776834,2.6658874074441283,-0.337124825638722,0,0.0,-0.15339994430541992,-0.0,0.0
2015-06-12,59.959999084472656,79.34639883041382,89.08619785308838,67.89899826049805,22.632999420166016,0.9672612705979967,2.32819639845997,23.70075892976234,2.3049905133241917,-1.2088445783975823,2.5217146075708543,-0.4632381363064408,0,0.0,-0.31839895248413086,-0.0,0.0
2015-06-15,59.52000045776367,78.55260229110718,88.16220474243164,66.70740795135498,22.23580265045166,0.44103367114605324,0.6437117705349691,23.649843152725666,2.2806820801098717,-1.3819963021650072,2.2417410332701797,-0.6200077225168903,0,0.0,-0.39719676971435547,-0.0,0.0
2015-06-16,59.970001220703125,79.1657989025116,89.22900152206421,67.65059566497803,22.550198554992676,-0.03467026619364782,-0.8884559958923729,23.611650523312466,2.249891312327774,-1.5488943891677553,1.9084265293524887,-0.4717792199577832,0,0.0,0.3143959045410156,0.0,0.0
2015-06-17,59.91999816894531,80.21160221099854,88.22100448608398,68.88421440124512,22.96140480041504,-0.11710573007695232,-1.0654289159351429,23.58908140189324,2.2137352421498115,-1.5746247107008426,1.8503757666307858,-0.28353733975371326,0,0.0,0.4112062454223633,0.0,0.0
2015-06-18,60.45000076293945,80.43839979171753,88.62420129776001,68.15099859237671,22.716999530792236,-0.09350955139985488,-1.071603969108996,23.558832166145713,2.1809310917173033,-1.5698947600145166,1.8624875541738226,-0.38599689763265416,0,0.0,-0.24440526962280273,-0.0,0.0
2015-06-19,59.61000061035156,78.40979862213135,86.46119785308838,64.45079326629639,21.48359775543213,-0.06830018303634953,-1.0583474281265632,23.48689488548589,2.1767454654513765,-1.5639364262218969,1.8768768036374786,-0.9203175850596523,0,0.0,-1.2334017753601074,-0.0,0.0
2015-06-22,59.68000030517578,78.51480102539062,85.24740171432495,63.23700284957886,21.07900094985962,-0.08467838705210658,-0.9760711267673816,23.403476210953166,2.1843567223380105,-1.5635440486454462,1.8751264743710405,-1.064146362781607,0,0.0,-0.40459680557250977,-0.0,0.0
2015-06-23,61.0099983215332,80.27040195465088,87.21720314025879,64.72801208496094,21.576004028320312,-0.0351122334134182,-0.9924654710053837,23.340202279598003,2.172504579414436,-1.553862552350658,1.8995329492202957,-0.8120573222235519,0,0.0,0.49700307846069336,0.0,0.0
2015-06-24,60.27000045776367,78.79619765281677,86.33100128173828,63.11339521408081,21.037798404693604,-0.04049502813024408,-0.9413083660885084,23.260529057221465,2.176390460734758,-1.5525944573396844,1.901036814210291,-1.0212922233529083,0,0.0,-0.538205623626709,-0.0,0.0
2015-06-25,59.70000076293945,78.21660161018372,85.5455961227417,62.87879705429077,20.959599018096924,-0.08339053868677895,-0.9407229473358769,23.180949863923136,2.1800810346705397,-1.5616142916732496,1.8787521547215424,-1.0189304023563093,0,0.0,-0.07819938659667969,-0.0,0.0
2015-06-26,59.630001068115234,78.2376000881195,86.03700256347656,63.62219953536987,21.20739984512329,-0.041228008258453956,-0.9549024235591735,23.112728936862673,2.1727219053238684,-1.5533856309220342,1.8995275024633487,-0.8769318738264259,0,0.0,0.2478008270263672,0.0,0.0
2015-06-29,58.33000183105469,77.13719773292542,85.27259588241577,64.55698585510254,21.51899528503418,-0.03326378243336494,-1.0166927246353297,23.057665106994413,2.1549475216102296,-1.5546104777913523,1.8984593018600777,-0.7140173050759501,0,0.0,0.31159543991088867,0.0,0.0
2015-06-30,59.470001220703125,79.23720073699951,87.76320362091064,67.8276014328003,22.609200477600098,-0.015419477324799685,-1.029491749527458,23.042178095580667,2.1190048815417146,-1.5514747702076197,1.906459655496817,-0.20433063734404877,0,0.0,1.090205192565918,0.0,0.0
2015-07-01,56.959999084472656,77.25060153007507,84.28559732437134,67.90680313110352,22.635601043701172,-0.029970725572104263,-0.9923003248384921,23.02814419713602,2.083441647278656,-1.5527766923124784,1.902173236078854,-0.18841091803438692,0,0.0,0.02640056610107422,0.0,0.0
2015-07-02,56.93000030517578,77.27580070495605,85.44060373306274,69.20220422744751,23.06740140914917,-0.053409124652833484,-0.9142177577718441,23.029498631622385,2.047181374631299,-1.5540402861689824,1.8966352020932324,0.018514616240884574,0,0.0,0.43180036544799805,0.0,0.0
2015-07-06,52.529998779296875,71.77379894256592,80.79539895057678,66.753000497818,22.25100016593933,-0.054509209301189035,-0.9096716583442909,23.0026509872859,2.0166561789472772,-1.554058845378858,1.8964442148376077,-0.3727213538893583,0,0.0,-0.8164012432098389,-0.0,0.0
2015-07-07,52.33000183105469,71.87460064888,81.87479782104492,68.63399362564087,22.877997875213623,-0.04440124601826363,-0.9143603148644257,22.99835396129116,1.9817102872770043,-1.5521519716515741,1.9012741056441702,-0.06073344163889483,0,0.0,0.626997709274292,0.0,0.0
2015-07-08,51.650001525878906,72.03839778900146,83.95799803733826,73.08478903770447,24.36159634590149,-0.07164555936030553,-0.9668818169342568,23.045328301946785,1.9633505309792663,-1.5603556826641913,1.8827482212126507,0.6704192772434706,0,0.0,1.4835984706878662,0.0,0.0
2015-07-09,52.779998779296875,72.9119975566864,85.89419889450073,73.37819766998291,24.459399223327637,-0.11655919733164963,-1.0118937390049996,23.094034885494565,1.946694826487936,-1.5719987277616738,1.8551315820033254,0.7013756441200121,0,0.0,0.09780287742614746,0.0,0.0
2015-07-10,52.7400016784668,73.07579970359802,84.69299983978271,72.62459421157837,24.208198070526123,-0.13123075102957457,-1.0409083813634006,23.132396779152447,1.9238252584761202,-1.5764911016328997,1.8447720077022982,0.559199067916297,0,0.0,-0.25120115280151367,-0.0,0.0
2015-07-13,52.20000076293945,72.18540215492249,81.46319961547852,69.23400163650513,23.07800054550171,-0.10294138644207546,-1.0296758043166958,23.130524543509285,1.8904418969484806,-1.5699329448578319,1.8609568349121346,-0.027783979022237795,0,0.0,-1.130197525024414,-0.0,0.0
2015-07-14,53.040000915527344,72.46259808540344,81.0893976688385,66.89459109306335,22.298197031021118,-0.04258837434219294,-1.041677152575246,23.101887256976084,1.8639196481705234,-1.5577389813821947,1.8915970885094477,-0.4311828713988853,0,0.0,-0.7798035144805908,-0.0,0.0
2015-07-15,51.40999984741211,70.11059832572937,78.07379794120789,64.0649950504303,21.354998350143433,-0.017704795733817093,-1.1096744935563738,23.04180390722088,1.8595251010698106,-1.5557110214089998,1.8986224843713975,-0.9071163148628679,0,0.0,-0.9431986808776855,-0.0,0.0
2015-07-16,50.90999984741211,69.98040175437927,79.66140103340149,66.8922049999237,22.297401666641235,0.00906347682863142,-1.1370978003693124,23.01620904041806,1.8323841178960854,-1.551414946440768,1.9097598972815024,-0.39227985374712243,0,0.0,0.9424033164978027,0.0,0.0
2015-07-17,50.88999938964844,69.89220213890076,81.00119805335999,68.11560416221619,22.705201387405396,0.027589283904007125,-1.1439169276713441,23.005519043793218,1.8015143002010694,-1.5478891961834749,1.918341369881669,-0.16670289897465881,0,0.0,0.40779972076416016,0.0,0.0
2015-07-20,50.150001525878906,69.65280246734619,81.0725998878479,69.92820024490356,23.30940008163452,0.051788759706793204,-1.1092838142230697,23.015960862538098,1.7711633550752142,-1.5412642304284572,1.9330070493961464,0.16567597689709582,0,0.0,0.604198694229126,0.0,0.0
2015-07-21,50.36000061035156,70.49280166625977,80.6777994632721,70.58340096473694,23.52780032157898,0.05366589483925545,-1.0512831264470435,23.03354321459496,1.7430068527060194,-1.5381585023829623,1.9387460155042244,0.2835657853075475,0,0.0,0.218400239944458,0.0,0.0
2015-07-22,49.189998626708984,70.21140003204346,78.43919849395752,71.29200267791748,23.76400089263916,0.04405537000629883,-1.0052110840573434,23.058628171990648,1.7180577827468724,-1.5379815023894257,1.937936615393972,0.41056402626967825,0,0.0,0.23620057106018066,0.0,0.0
2015-07-23,48.45000076293945,69.49320101737976,77.78820061683655,71.42460036277771,23.808200120925903,0.04440522170698905,-0.9581567803463619,23.084362392907252,1.6939059298347956,-1.535703590883839,1.9420275752054899,0.4273187284309502,0,0.0,0.044199228286743164,0.0,0.0
2015-07-24,48.13999938964844,68.46840119361877,76.78439927101135,69.30120348930359,23.100401163101196,0.07730862201587067,-0.896599357107643,23.084912886532333,1.6645770919648377,-1.5260466449244057,1.962941594075966,0.009304631574967323,0,0.0,-0.707798957824707,-0.0,0.0
2015-07-27,47.38999938964844,67.01520037651062,76.45679998397827,68.3172025680542,22.772400856018066,0.1232374419219556,-0.8164220218214454,23.074189412682824,1.6367679012013772,-1.5129117207702119,1.9910523079606128,-0.18438078877478367,0,0.0,-0.3280003070831299,-0.0,0.0
2015-07-28,47.97999954223633,67.38480162620544,75.73440027236938,66.56400489807129,22.18800163269043,0.15745864406493626,-0.7577972020854526,23.043788550579382,1.616652161207488,-1.5032343851798682,2.0114473510935524,-0.5293574823478167,0,0.0,-0.5843992233276367,-0.0,0.0
2015-07-29,48.790000915527344,67.12859916687012,76.5407989025116,64.4279944896698,21.475998163223267,0.1828348344214885,-0.7381405849657202,22.990018152554306,1.6145495489759627,-1.4972061780965815,2.024334272350612,-0.9377352279410164,0,0.0,-0.7120034694671631,-0.0,0.0
2015-07-30,48.52000045776367,67.12439846992493,76.77180218696594,65.46059775352478,21.820199251174927,0.21517186319790355,-0.6934182653785534,22.949906311409695,1.6010903856726337,-1.4886410707465576,2.0420845876987292,-0.7055860620636774,0,0.0,0.34420108795166016,0.0,0.0
2015-07-31,47.119998931884766,66.52799963951111,77.32199835777283,69.01800084114075,23.00600028038025,0.2476078458768258,-0.6037065539360872,22.95182928054526,1.5734348106142433,-1.4779910611026603,2.0632767692204457,0.03442849965537487,0,0.0,1.1858010292053223,0.0,0.0
2015-08-03,45.16999816894531,64.28100228309631,70.32899951934814,63.381009578704834,21.12700319290161,0.28682308688704955,-0.5911752467091718,22.889285639723177,1.5820918472475223,-1.4696704358207615,2.0804356923558576,-1.1138938930047162,0,0.0,-1.8789970874786377,-0.0,0.0
2015-08-04,45.7400016784668,64.99500060081482,70.7783989906311,63.54839515686035,21.182798385620117,0.31369158356832033,-0.6370056878496587,22.830810199700874,1.5859744426282332,-1.4665572785745862,2.0873615828630885,-1.0391162491557664,0,0.0,0.05579519271850586,0.0,0.0
2015-08-05,45.150001525878906,64.61699795722961,70.1610016822815,63.944993019104004,21.314997673034668,0.343914078467903,-0.6829053545788325,22.778879061802122,1.5831932648106872,-1.4628265240935785,2.095335444124311,-0.9246384641122765,0,0.0,0.13219928741455078,0.0,0.0
2015-08-06,44.65999984741211,65.0958023071289,69.20759868621826,65.41920375823975,21.806401252746582,0.4129958814778116,-0.620701085187411,22.745568883108152,1.5660366770078609,-1.4466080046877332,2.1263452506203495,-0.5997098561931421,0,0.0,0.49140357971191406,0.0,0.0
2015-08-07,43.869998931884766,64.8311984539032,68.16600108146667,66.21840119361877,22.072800397872925,0.48159688636420994,-0.48271020564426703,22.722528975587743,1.5439246004018445,-1.4271263470836082,2.1619166658857996,-0.42082921507028903,0,0.0,0.2663991451263428,0.0,0.0
2015-08-10,44.959999084472656,66.86820101737976,71.14800024032593,70.00440502166748,23.33480167388916,0.4214966167443449,-0.49128186884403885,22.743493288330463,1.5214095917283312,-1.4389182799038036,2.140198252980681,0.3886582474394469,0,0.0,1.2620012760162354,0.0,0.0
2015-08-11,43.08000183105469,65.6417977809906,71.13539814949036,73.1789882183075,24.392996072769165,0.3038251448573651,-0.7652796577531013,22.799962555117524,1.5254480189497266,-1.4744986979170507,2.072754314507991,1.0443053436513996,0,0.0,1.0581943988800049,0.0,0.0
2015-08-12,43.29999923706055,66.64979982376099,74.06699895858765,77.46660089492798,25.822200298309326,0.5410310919207864,0.004136279263862373,22.9034085556596,1.598324986194795,-1.3931895228098634,2.2220744621615482,1.826156612616454,0,0.0,1.4292042255401611,0.0,0.0
2015-08-13,42.22999954223633,65.88539814949036,71.99220013618469,77.07299780845642,25.690999269485474,0.6920056066912131,0.38316565589389096,22.998807288404638,1.6518489742951756,-1.3478477701462226,2.2981213147214183,1.6298051595361869,0,0.0,-0.13120102882385254,-0.0,0.0
2015-08-14,42.5,65.4317979812622,70.84980082511902,74.21339678764343,24.737798929214478,0.7056477039596448,0.31152616460384397,23.05831072570864,1.6543695298902583,-1.3487609952530923,2.2957945853462234,1.0151832303253585,0,0.0,-0.9532003402709961,-0.0,0.0
2015-08-17,41.869998931884766,65.30160140991211,69.476398229599,74.46960425376892,24.823201417922974,0.7197240267643199,0.23048010712689837,23.118691085654127,1.6577206913292082,-1.3500454617921485,2.2927349098590932,1.028225286192284,0,0.0,0.0854024887084961,0.0,0.0
2015-08-18,42.619998931884766,65.46119785308838,69.16560173034668,72.22800064086914,24.076000213623047,0.7097721109423405,0.16598383848387777,23.15143764615076,1.6385471615910954,-1.3548456604887378,2.2847553004329026,0.5642575259014811,0,0.0,-0.7472012042999268,-0.0,0.0
2015-08-19,40.79999923706055,63.75600028038025,65.48640203475952,70.59840488433838,23.532801628112793,0.6919456394832111,0.1125327939244495,23.16448105096838,1.6117960380865717,-1.3605444497257857,2.275552424568671,0.22851562383889537,0,0.0,-0.5431985855102539,-0.0,0.0
2015-08-20,41.13999938964844,62.81519937515259,64.45320081710815,66.66360139846802,22.221200466156006,0.6880722573205265,0.14364913385830486,23.13222344512292,1.5934062024412403,-1.359781464727244,2.277099651266095,-0.5717455960514947,0,0.0,-1.311601161956787,-0.0,0.0
2015-08-21,40.45000076293945,61.42079830169678,64.88579750061035,66.37739181518555,22.125797271728516,0.6985729768675077,0.137317772122052,23.0978110304539,1.5767568353172876,-1.35819394683458,2.279395602109003,-0.6164639575066683,0,0.0,-0.09540319442749023,-0.0,0.0
2015-08-24,38.2400016784668,58.50179958343506,61.78199815750122,64.06559228897095,21.355197429656982,0.755024813299401,0.19876036367607577,23.038234076195817,1.5821519926977203,-1.345262573279846,2.299065358839741,-1.063764198576836,0,0.0,-0.7705998420715332,-0.0,0.0
